eventID,parentEventID,eventDate,type,eventType,language,license,bibliographicCitation,institutionCode,datasetName,samplingProtocol,year,month,day,continent,country,countryCode,province,municipality,locality,decimalLatitude,decimalLongitude,verbatimCoordinates,verbatimElevation,habitat,eventRemarks,fieldNumber,locationID
NSH09E-20220511,NSH09-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH09,Sierra Nevada
NSH09R-20220511,NSH09-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH09,Sierra Nevada
NSH10E-20220511,NSH10-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH10,Sierra Nevada
NSH10R-20220511,NSH10-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH10,Sierra Nevada
NSH11R-20220511,NSH11-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH11,Sierra Nevada
NSH12E-20220511,NSH12-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the root endosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Root endosphere of Pinus sylvestris,asymptomatic,NSH12,Sierra Nevada
NSH12R-20220511,NSH12-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,"DNA extraction from the rhizosphere of Pinus sylvestris trees during the spring, and sequencing of the 16S rRNA gene",2022,5,11,Europe,Spain,ES,Granada,Aldeire,Tajo del Águila,37.1353055556,-3.05008333333,37⁰ 08’ 07.1’’ N 03⁰ 03’ 00.3’’ W,1880,Rhizosphere of Pinus sylvestris,asymptomatic,NSH12,Sierra Nevada
ASH01S-20220420,ASH01-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH01,Sierra de Almijara
ASH02S-20220420,ASH02-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH02,Sierra de Almijara
ASH03S-20220420,ASH03-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH03,Sierra de Almijara
ASH04S-20220420,ASH04-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH04,Sierra de Almijara
ASH05S-20220420,ASH05-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH05,Sierra de Almijara
ASH06S-20220420,ASH06-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH06,Sierra de Almijara
ASH07S-20220420,ASH07-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH07,Sierra de Almijara
ASH08S-20220420,ASH08-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH08,Sierra de Almijara
ASH09S-20220420,ASH09-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH09,Sierra de Almijara
ASH10S-20220420,ASH10-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH10,Sierra de Almijara
ASH11S-20220420,ASH11-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH11,Sierra de Almijara
ASH12S-20220420,ASH12-20220420,2022-04-20,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,20,Europe,Spain,ES,Granada,Alhama de Granada,Cuerda Granada al puerto de Cómpeta,36.8813888889,-3.92538888889,36⁰ 52’ 53’’ N 03⁰ 55’ 31.4’’ W,1510,Soil of each target tree (Pinus sylvestris),asymptomatic,ASH12,Sierra de Almijara
BSD01S-20220427,BSD01-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD01,Sierra de Baza
BSD02S-20220427,BSD02-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD02,Sierra de Baza
BSD03S-20220427,BSD03-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD03,Sierra de Baza
BSD04S-20220427,BSD04-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD04,Sierra de Baza
BSD05S-20220427,BSD05-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD05,Sierra de Baza
BSD06S-20220427,BSD06-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD06,Sierra de Baza
BSD07S-20220427,BSD07-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD07,Sierra de Baza
BSD08S-20220427,BSD08-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD08,Sierra de Baza
BSD09S-20220427,BSD09-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD09,Sierra de Baza
BSD10S-20220427,BSD10-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD10,Sierra de Baza
BSD11S-20220427,BSD11-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD11,Sierra de Baza
BSD12S-20220427,BSD12-20220427,2022-04-27,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,4,27,Europe,Spain,ES,Granada,Baza,Cortijo del Moro,37.2890833333,-2.70555555556,37⁰ 17’ 20.7’’ N 02⁰ 42’ 20.0’’ W,1584,Soil of each target tree (Pinus sylvestris),symptomatic,BSD12,Sierra de Baza
NSD01S-20220511,NSD01-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Soil of each target tree (Pinus sylvestris),symptomatic,NSD01,Sierra Nevada
NSD02S-20220511,NSD02-20220511,2022-05-11,Event,Sampling,en,https://creativecommons.org/licenses/by/4.0/legalcode.es,"Lasa, A.V.; Fernández-González, A.J.; Villadas, P.J.; Mercado-Blanco, J.; Pérez-Luque, A.J.; Fernández-López, M. (2024). Mediterranean pine forest decline: a matter of root-associated microbiota and climate change. Science of The Total Environment 926: 171858. doi: 10.1016/j.scitotenv.2024.171858",CSIC-EEZ,Root-associated microbiota of decline-affected and asymptomatic Pinus sylvestris trees,Soil samples (500 g) to determine physicochemical parameters,2022,5,11,Europe,Spain,ES,Granada,Aldeire,Haza de los Montesinos,37.1350833333,-3.11755555556,37⁰ 08’ 06.3’’ N 03⁰ 07’ 03.2’’ W,1920,Soil of each target tree (Pinus sylvestris),symptomatic,NSD02,Sierra Nevada
